Name,Roll,Branch,StartYear,PreviousCourses,CurrentCourses
Ira P_2519,650,ME,2016,CN:6|TOC:6,OS
Atharv P_2520,DWV26,IT,2020,TOC:9,ML
Aarohi P_2521,626,EE,2026,OOPS:6,OS
Riya T_2522,692,ECE,2025,DBMS:6|OOPS:5,DSA|AI
Navya M_2523,917,EE,2019,DBMS:7|AI:7,ML
Krishna K_2524,231,DS,2020,TOC:8|OOPS:7,AI|OS
Pari R_2525,267,DS,2022,COA:9|CN:7,DBMS|DSA
Aditya P_2526,412,ME,2024,SE:9,DBMS|DSA
Pari R_2527,267,DS,2023,COA:9|CN:7,DBMS|DSA
Angel P_2528,874,EE,2024,COA:9|DBMS:10|SE:6|OOPS:5,DBMS|DSA|CN
Aadhya S_2529,HHS63,CSE,2023,CN:8,DBMS|OS
Muhammad P_2530,WBP33,ME,2025,TOC:5,AI
Rian T_2531,ALE69,EE,2021,SE:6|COA:7|DAA:7|ML:6,OS|CN
Ananya A_2532,GCJ17,EE,2023,ML:10|CN:5|OOPS:9|DAA:5,AI|DSA|ML
Pari R_2533,267,DS,2027,COA:9|CN:7,DBMS|DSA
Rian T_2534,ALE69,EE,2021,SE:6|COA:7|DAA:7|ML:6,OS|CN
Muhammad P_2535,NZR11,CE,2023,CN:5|DSA:7|TOC:7,AI|OS|CN
Rian T_2536,ALE69,EE,2022,SE:6|COA:7|DAA:7|ML:6,OS|CN
Kabir P_2537,UOE14,CSE,2023,TOC:5|CN:7|COA:7|AI:10,DSA|DBMS|AI
Aarav K_2538,KDB69,DS,2022,DSA:8|TOC:8|DBMS:8,DBMS|CN
Reyansh K_2539,FMA79,CSE,2020,COA:7|OS:8,OS
Kabir P_2540,UOE14,CSE,2025,TOC:5|CN:7|COA:7|AI:10,DSA|DBMS|AI
Myra K_2541,TNZ13,DS,2023,COA:7|OS:8,AI
Reyansh S_2542,AJQ25,ECE,2022,AI:6,COA|ML|DSA
Myra K_2543,TNZ13,DS,2020,COA:7|OS:8,AI
Navya A_2544,646,EE,2025,TOC:7,ML|OS
Vivaan R_2545,LUU29,CSE,2020,OOPS:7|SE:5|COA:5|TOC:7,ML|CN|AI
Saanvi S_2546,127,CE,2021,SE:8|DBMS:6,CN
Muhammad P_2547,NZR11,CE,2023,CN:5|DSA:7|TOC:7,AI|OS|CN
Rian A_2548,MRC72,CE,2024,DSA:7,DSA|ML|DBMS
Vihaan K_2549,AZS78,ME,2020,CN:6|COA:10,DBMS|OS
Riya T_2550,692,ECE,2021,DBMS:6|OOPS:5,DSA|AI
Ira P_2551,650,ME,2016,CN:6|TOC:6,OS
Aarohi T_2552,ICG22,CSE,2023,OOPS:7|AI:7,DSA|OS
Reyansh K_2553,FMA79,CSE,2024,COA:7|OS:8,OS
Atharv M_2554,JQR11,DS,2018,DAA:7|CN:7|DBMS:8,COA|AI|OS
Aditya P_2555,412,ME,2019,SE:9,DBMS|DSA
Reyansh M_2556,900,IT,2018,DAA:5|CN:6|OOPS:6|OS:9,OS
Saanvi S_2557,127,CE,2021,SE:8|DBMS:6,CN
Sai S_2558,FVB35,ECE,2018,DSA:10|ML:8,CN
Sai R_2559,VRP70,CE,2026,DAA:5|OS:9,DBMS|OS|AI
Navya M_2560,917,EE,2021,DBMS:7|AI:7,ML
Rian A_2561,MRC72,CE,2019,DSA:7,DSA|ML|DBMS
Ananya A_2562,GCJ17,EE,2017,ML:10|CN:5|OOPS:9|DAA:5,AI|DSA|ML
Navya P_2563,GLC69,ME,2023,DAA:10|DBMS:8|OOPS:8|OS:8,AI|CN
Ira P_2564,650,ME,2020,CN:6|TOC:6,OS
Muhammad P_2565,WBP33,ME,2024,TOC:5,AI
Aditya K_2566,841,CE,2019,ML:8|OOPS:8|DAA:9|COA:5,DBMS|OS
Aarav T_2567,TXU38,EE,2024,DAA:5|DSA:10,DSA
Arya M_2568,XIY73,DS,2025,OS:5|AI:6|CN:5,AI|DBMS|COA
Ananya T_2569,374,CSE,2019,CN:7,ML
Arya M_2570,XIY73,DS,2027,OS:5|AI:6|CN:5,AI|DBMS|COA
Saanvi A_2571,346,CE,2019,CN:7|SE:5|ML:10,DSA|AI|ML
Sai R_2572,VRP70,CE,2024,DAA:5|OS:9,DBMS|OS|AI
Pari R_2573,267,DS,2023,COA:9|CN:7,DBMS|DSA
Sara R_2574,998,IT,2024,DBMS:10|DAA:7|CN:10|OS:7,AI|DSA|CN
Navya S_2575,870,DS,2022,DBMS:5|COA:10|CN:5|DSA:10,OS|COA
Atharv P_2576,DWV26,IT,2023,TOC:9,ML
Saanvi S_2577,127,CE,2022,SE:8|DBMS:6,CN
Aarav T_2578,TXU38,EE,2021,DAA:5|DSA:10,DSA
Navya M_2579,917,EE,2019,DBMS:7|AI:7,ML
Riya T_2580,692,ECE,2025,DBMS:6|OOPS:5,DSA|AI
Sara R_2581,998,IT,2022,DBMS:10|DAA:7|CN:10|OS:7,AI|DSA|CN
Reyansh S_2582,AJQ25,ECE,2025,AI:6,COA|ML|DSA
Aarav K_2583,KDB69,DS,2022,DSA:8|TOC:8|DBMS:8,DBMS|CN
Ananya T_2584,374,CSE,2021,CN:7,ML
Riya T_2585,692,ECE,2023,DBMS:6|OOPS:5,DSA|AI
Shaurya A_2586,667,ME,2016,OOPS:8,OS|CN|ML
Angel P_2587,874,EE,2019,COA:9|DBMS:10|SE:6|OOPS:5,DBMS|DSA|CN
Ananya M_2588,862,AIML,2020,OS:6|DBMS:7|CN:7,CN
Navya S_2589,870,DS,2021,DBMS:5|COA:10|CN:5|DSA:10,OS|COA
Aditya P_2590,412,ME,2022,SE:9,DBMS|DSA
Pari R_2591,267,DS,2023,COA:9|CN:7,DBMS|DSA
Reyansh K_2592,FMA79,CSE,2022,COA:7|OS:8,OS
Navya T_2593,584,IT,2022,ML:10|COA:5|DSA:5,DBMS|CN
Ananya T_2594,374,CSE,2021,CN:7,ML
Rian R_2595,574,ME,2021,DBMS:10|DSA:10|SE:9,DBMS|OS
Aarohi T_2596,ICG22,CSE,2023,OOPS:7|AI:7,DSA|OS
Myra R_2597,LBY37,CE,2022,SE:6|DBMS:5|ML:8|CN:6,COA
Riya T_2598,692,ECE,2024,DBMS:6|OOPS:5,DSA|AI
Muhammad P_2599,WBP33,ME,2024,TOC:5,AI
Aarav K_2600,KDB69,DS,2020,DSA:8|TOC:8|DBMS:8,DBMS|CN
Riya T_2601,692,ECE,2027,DBMS:6|OOPS:5,DSA|AI
Reyansh K_2602,FMA79,CSE,2022,COA:7|OS:8,OS
Reyansh K_2603,FMA79,CSE,2025,COA:7|OS:8,OS
Navya T_2604,584,IT,2025,ML:10|COA:5|DSA:5,DBMS|CN
Ananya T_2605,374,CSE,2016,CN:7,ML
Aarav K_2606,DPA73,EE,2023,AI:5|DAA:8,AI|CN|OS
Aarav K_2607,KDB69,DS,2025,DSA:8|TOC:8|DBMS:8,DBMS|CN
Saanvi P_2608,247,CE,2018,DAA:8,DSA|CN|COA
Rian A_2609,MRC72,CE,2020,DSA:7,DSA|ML|DBMS
Ananya M_2610,862,AIML,2025,OS:6|DBMS:7|CN:7,CN
Aarohi T_2611,ICG22,CSE,2023,OOPS:7|AI:7,DSA|OS
Navya S_2612,870,DS,2018,DBMS:5|COA:10|CN:5|DSA:10,OS|COA
Shaurya P_2613,996,ECE,2021,OS:8|DAA:8|SE:5|AI:6,DBMS|COA
Pari R_2614,267,DS,2024,COA:9|CN:7,DBMS|DSA
Aditya K_2615,841,CE,2020,ML:8|OOPS:8|DAA:9|COA:5,DBMS|OS
Ananya T_2616,374,CSE,2021,CN:7,ML
Saanvi S_2617,127,CE,2020,SE:8|DBMS:6,CN
Krishna R_2618,560,CE,2025,OS:5,ML|DSA
Navya P_2619,GLC69,ME,2022,DAA:10|DBMS:8|OOPS:8|OS:8,AI|CN
Myra R_2620,LBY37,CE,2022,SE:6|DBMS:5|ML:8|CN:6,COA
Myra A_2621,249,CE,2021,SE:5|ML:6|COA:10,DBMS|AI|ML
Rian A_2622,MRC72,CE,2020,DSA:7,DSA|ML|DBMS
Rian T_2623,ALE69,EE,2027,SE:6|COA:7|DAA:7|ML:6,OS|CN
Rian A_2624,MRC72,CE,2023,DSA:7,DSA|ML|DBMS
Riya T_2625,692,ECE,2027,DBMS:6|OOPS:5,DSA|AI
Aadhya S_2626,HHS63,CSE,2025,CN:8,DBMS|OS
Krishna R_2627,560,CE,2023,OS:5,ML|DSA
Navya M_2628,917,EE,2024,DBMS:7|AI:7,ML
Sara R_2629,998,IT,2027,DBMS:10|DAA:7|CN:10|OS:7,AI|DSA|CN
Reyansh S_2630,AJQ25,ECE,2025,AI:6,COA|ML|DSA
Myra K_2631,TNZ13,DS,2018,COA:7|OS:8,AI
Rian A_2632,MRC72,CE,2021,DSA:7,DSA|ML|DBMS
Aarav K_2633,DPA73,EE,2025,AI:5|DAA:8,AI|CN|OS
Angel P_2634,874,EE,2020,COA:9|DBMS:10|SE:6|OOPS:5,DBMS|DSA|CN
Rian A_2635,MRC72,CE,2021,DSA:7,DSA|ML|DBMS
Aditya P_2636,412,ME,2020,SE:9,DBMS|DSA
Sai R_2637,VRP70,CE,2027,DAA:5|OS:9,DBMS|OS|AI
Ananya M_2638,862,AIML,2022,OS:6|DBMS:7|CN:7,CN
Rian R_2639,574,ME,2022,DBMS:10|DSA:10|SE:9,DBMS|OS
Muhammad P_2640,NZR11,CE,2022,CN:5|DSA:7|TOC:7,AI|OS|CN
Reyansh K_2641,FMA79,CSE,2020,COA:7|OS:8,OS
Vihaan K_2642,AZS78,ME,2021,CN:6|COA:10,DBMS|OS
Myra K_2643,TNZ13,DS,2017,COA:7|OS:8,AI
Shaurya P_2644,996,ECE,2021,OS:8|DAA:8|SE:5|AI:6,DBMS|COA
Aarav T_2645,TXU38,EE,2022,DAA:5|DSA:10,DSA
Reyansh K_2646,FMA79,CSE,2025,COA:7|OS:8,OS
Rian R_2647,574,ME,2022,DBMS:10|DSA:10|SE:9,DBMS|OS
Reyansh K_2648,FMA79,CSE,2019,COA:7|OS:8,OS
Vihaan K_2649,AZS78,ME,2025,CN:6|COA:10,DBMS|OS
Ananya M_2650,862,AIML,2021,OS:6|DBMS:7|CN:7,CN
Sai R_2651,VRP70,CE,2023,DAA:5|OS:9,DBMS|OS|AI
Myra A_2652,249,CE,2020,SE:5|ML:6|COA:10,DBMS|AI|ML
Kabir P_2653,UOE14,CSE,2025,TOC:5|CN:7|COA:7|AI:10,DSA|DBMS|AI
Reyansh K_2654,FMA79,CSE,2023,COA:7|OS:8,OS
Navya P_2655,GLC69,ME,2022,DAA:10|DBMS:8|OOPS:8|OS:8,AI|CN
Sara R_2656,998,IT,2026,DBMS:10|DAA:7|CN:10|OS:7,AI|DSA|CN
Aarav K_2657,KDB69,DS,2022,DSA:8|TOC:8|DBMS:8,DBMS|CN
Muhammad P_2658,NZR11,CE,2023,CN:5|DSA:7|TOC:7,AI|OS|CN
Sai R_2659,VRP70,CE,2023,DAA:5|OS:9,DBMS|OS|AI
Rian R_2660,574,ME,2020,DBMS:10|DSA:10|SE:9,DBMS|OS
Myra R_2661,LBY37,CE,2025,SE:6|DBMS:5|ML:8|CN:6,COA
Saanvi A_2662,346,CE,2018,CN:7|SE:5|ML:10,DSA|AI|ML
Navya A_2663,646,EE,2020,TOC:7,ML|OS
Rian R_2664,574,ME,2024,DBMS:10|DSA:10|SE:9,DBMS|OS
Aarohi T_2665,ICG22,CSE,2024,OOPS:7|AI:7,DSA|OS
Muhammad P_2666,WBP33,ME,2021,TOC:5,AI
Myra K_2667,TNZ13,DS,2020,COA:7|OS:8,AI
Aadhya S_2668,HHS63,CSE,2023,CN:8,DBMS|OS
Angel P_2669,874,EE,2021,COA:9|DBMS:10|SE:6|OOPS:5,DBMS|DSA|CN
Arya M_2670,XIY73,DS,2027,OS:5|AI:6|CN:5,AI|DBMS|COA
Rian R_2671,183,CE,2016,COA:8,CN
Vihaan K_2672,AZS78,ME,2023,CN:6|COA:10,DBMS|OS
Aarohi T_2673,ICG22,CSE,2019,OOPS:7|AI:7,DSA|OS
Atharv P_2674,DWV26,IT,2025,TOC:9,ML
Aarohi P_2675,626,EE,2020,OOPS:6,OS
Sai S_2676,FVB35,ECE,2017,DSA:10|ML:8,CN
Rian R_2677,574,ME,2020,DBMS:10|DSA:10|SE:9,DBMS|OS
Navya T_2678,584,IT,2024,ML:10|COA:5|DSA:5,DBMS|CN
Rian R_2679,574,ME,2024,DBMS:10|DSA:10|SE:9,DBMS|OS
Reyansh K_2680,FMA79,CSE,2020,COA:7|OS:8,OS
Atharv M_2681,JQR11,DS,2019,DAA:7|CN:7|DBMS:8,COA|AI|OS
Sara R_2682,998,IT,2026,DBMS:10|DAA:7|CN:10|OS:7,AI|DSA|CN
Saanvi S_2683,127,CE,2017,SE:8|DBMS:6,CN
Saanvi A_2684,346,CE,2022,CN:7|SE:5|ML:10,DSA|AI|ML
Shaurya P_2685,996,ECE,2019,OS:8|DAA:8|SE:5|AI:6,DBMS|COA
Muhammad P_2686,NZR11,CE,2024,CN:5|DSA:7|TOC:7,AI|OS|CN
Navya T_2687,584,IT,2027,ML:10|COA:5|DSA:5,DBMS|CN
Myra A_2688,249,CE,2023,SE:5|ML:6|COA:10,DBMS|AI|ML
Sai R_2689,VRP70,CE,2025,DAA:5|OS:9,DBMS|OS|AI
Myra R_2690,LBY37,CE,2020,SE:6|DBMS:5|ML:8|CN:6,COA
Aadhya S_2691,HHS63,CSE,2025,CN:8,DBMS|OS
Reyansh M_2692,900,IT,2022,DAA:5|CN:6|OOPS:6|OS:9,OS
Angel P_2693,874,EE,2025,COA:9|DBMS:10|SE:6|OOPS:5,DBMS|DSA|CN
Navya T_2694,584,IT,2022,ML:10|COA:5|DSA:5,DBMS|CN
Vihaan K_2695,AZS78,ME,2025,CN:6|COA:10,DBMS|OS
Krishna R_2696,560,CE,2025,OS:5,ML|DSA
Rian A_2697,MRC72,CE,2021,DSA:7,DSA|ML|DBMS
Muhammad P_2698,WBP33,ME,2021,TOC:5,AI
Ananya A_2699,GCJ17,EE,2019,ML:10|CN:5|OOPS:9|DAA:5,AI|DSA|ML
Rian A_2700,MRC72,CE,2025,DSA:7,DSA|ML|DBMS
Reyansh K_2701,FMA79,CSE,2019,COA:7|OS:8,OS
Ananya M_2702,862,AIML,2022,OS:6|DBMS:7|CN:7,CN
Reyansh S_2703,AJQ25,ECE,2027,AI:6,COA|ML|DSA
Ananya M_2704,862,AIML,2025,OS:6|DBMS:7|CN:7,CN
Saanvi S_2705,127,CE,2020,SE:8|DBMS:6,CN
Navya S_2706,870,DS,2021,DBMS:5|COA:10|CN:5|DSA:10,OS|COA
Ananya M_2707,862,AIML,2025,OS:6|DBMS:7|CN:7,CN
Ananya M_2708,862,AIML,2025,OS:6|DBMS:7|CN:7,CN
Ira P_2709,650,ME,2017,CN:6|TOC:6,OS
Sai R_2710,VRP70,CE,2025,DAA:5|OS:9,DBMS|OS|AI
Rian A_2711,MRC72,CE,2024,DSA:7,DSA|ML|DBMS
Sai S_2712,FVB35,ECE,2019,DSA:10|ML:8,CN
Aarav K_2713,KDB69,DS,2024,DSA:8|TOC:8|DBMS:8,DBMS|CN
Navya M_2714,917,EE,2019,DBMS:7|AI:7,ML
Krishna R_2715,560,CE,2023,OS:5,ML|DSA
Sara R_2716,998,IT,2027,DBMS:10|DAA:7|CN:10|OS:7,AI|DSA|CN
Rian R_2717,183,CE,2021,COA:8,CN
Krishna R_2718,560,CE,2021,OS:5,ML|DSA
Myra R_2719,LBY37,CE,2020,SE:6|DBMS:5|ML:8|CN:6,COA
Aarav T_2720,TXU38,EE,2025,DAA:5|DSA:10,DSA
Aarohi P_2721,626,EE,2023,OOPS:6,OS
Aditya P_2722,412,ME,2021,SE:9,DBMS|DSA
Aarohi P_2723,626,EE,2023,OOPS:6,OS
Ananya T_2724,374,CSE,2021,CN:7,ML
Ira P_2725,650,ME,2020,CN:6|TOC:6,OS
Aadhya S_2726,HHS63,CSE,2023,CN:8,DBMS|OS
Shaurya P_2727,996,ECE,2025,OS:8|DAA:8|SE:5|AI:6,DBMS|COA
Muhammad P_2728,NZR11,CE,2020,CN:5|DSA:7|TOC:7,AI|OS|CN
Aadhya S_2729,HHS63,CSE,2026,CN:8,DBMS|OS
Reyansh K_2730,FMA79,CSE,2023,COA:7|OS:8,OS
Reyansh M_2731,900,IT,2022,DAA:5|CN:6|OOPS:6|OS:9,OS
Kabir P_2732,UOE14,CSE,2025,TOC:5|CN:7|COA:7|AI:10,DSA|DBMS|AI
Sai R_2733,VRP70,CE,2026,DAA:5|OS:9,DBMS|OS|AI
Myra A_2734,249,CE,2022,SE:5|ML:6|COA:10,DBMS|AI|ML
Navya P_2735,GLC69,ME,2021,DAA:10|DBMS:8|OOPS:8|OS:8,AI|CN
Aarohi P_2736,626,EE,2023,OOPS:6,OS
Muhammad P_2737,NZR11,CE,2021,CN:5|DSA:7|TOC:7,AI|OS|CN
Atharv P_2738,DWV26,IT,2025,TOC:9,ML
Navya P_2739,GLC69,ME,2020,DAA:10|DBMS:8|OOPS:8|OS:8,AI|CN
Myra A_2740,249,CE,2018,SE:5|ML:6|COA:10,DBMS|AI|ML
Navya S_2741,870,DS,2018,DBMS:5|COA:10|CN:5|DSA:10,OS|COA
Muhammad P_2742,WBP33,ME,2026,TOC:5,AI
Rian R_2743,183,CE,2018,COA:8,CN
Rian A_2744,MRC72,CE,2021,DSA:7,DSA|ML|DBMS
Reyansh M_2745,900,IT,2018,DAA:5|CN:6|OOPS:6|OS:9,OS
Reyansh K_2746,FMA79,CSE,2024,COA:7|OS:8,OS
Krishna R_2747,560,CE,2026,OS:5,ML|DSA
Navya T_2748,584,IT,2025,ML:10|COA:5|DSA:5,DBMS|CN
Rian T_2749,ALE69,EE,2026,SE:6|COA:7|DAA:7|ML:6,OS|CN
Ananya M_2750,862,AIML,2021,OS:6|DBMS:7|CN:7,CN
Shaurya P_2751,996,ECE,2019,OS:8|DAA:8|SE:5|AI:6,DBMS|COA
Arya M_2752,XIY73,DS,2027,OS:5|AI:6|CN:5,AI|DBMS|COA
Reyansh K_2753,FMA79,CSE,2023,COA:7|OS:8,OS
Reyansh K_2754,FMA79,CSE,2021,COA:7|OS:8,OS
Navya A_2755,646,EE,2019,TOC:7,ML|OS
Aadhya S_2756,HHS63,CSE,2024,CN:8,DBMS|OS
Saanvi P_2757,247,CE,2019,DAA:8,DSA|CN|COA
Muhammad P_2758,NZR11,CE,2020,CN:5|DSA:7|TOC:7,AI|OS|CN
Rian R_2759,183,CE,2017,COA:8,CN
Aditya P_2760,412,ME,2019,SE:9,DBMS|DSA
Ananya A_2761,GCJ17,EE,2021,ML:10|CN:5|OOPS:9|DAA:5,AI|DSA|ML
Ira P_2762,650,ME,2021,CN:6|TOC:6,OS
Navya T_2763,584,IT,2027,ML:10|COA:5|DSA:5,DBMS|CN
Saanvi A_2764,346,CE,2018,CN:7|SE:5|ML:10,DSA|AI|ML
Atharv P_2765,DWV26,IT,2023,TOC:9,ML
Rian R_2766,183,CE,2016,COA:8,CN
Ananya T_2767,374,CSE,2021,CN:7,ML
Angel P_2768,874,EE,2021,COA:9|DBMS:10|SE:6|OOPS:5,DBMS|DSA|CN
Shaurya P_2769,996,ECE,2019,OS:8|DAA:8|SE:5|AI:6,DBMS|COA
Krishna K_2770,231,DS,2026,TOC:8|OOPS:7,AI|OS
Aditya P_2771,412,ME,2021,SE:9,DBMS|DSA
Muhammad P_2772,NZR11,CE,2020,CN:5|DSA:7|TOC:7,AI|OS|CN
Muhammad P_2773,NZR11,CE,2024,CN:5|DSA:7|TOC:7,AI|OS|CN
Sara R_2774,998,IT,2021,DBMS:10|DAA:7|CN:10|OS:7,AI|DSA|CN
Rian T_2775,ALE69,EE,2021,SE:6|COA:7|DAA:7|ML:6,OS|CN
Atharv M_2776,JQR11,DS,2021,DAA:7|CN:7|DBMS:8,COA|AI|OS
Muhammad P_2777,WBP33,ME,2020,TOC:5,AI
Muhammad P_2778,WBP33,ME,2022,TOC:5,AI
Muhammad P_2779,NZR11,CE,2026,CN:5|DSA:7|TOC:7,AI|OS|CN
Myra K_2780,TNZ13,DS,2019,COA:7|OS:8,AI
Saanvi A_2781,346,CE,2018,CN:7|SE:5|ML:10,DSA|AI|ML
Atharv P_2782,DWV26,IT,2022,TOC:9,ML
Krishna R_2783,560,CE,2025,OS:5,ML|DSA
Ananya T_2784,374,CSE,2022,CN:7,ML
Vihaan K_2785,AZS78,ME,2020,CN:6|COA:10,DBMS|OS
Aarav T_2786,TXU38,EE,2025,DAA:5|DSA:10,DSA
Navya M_2787,917,EE,2021,DBMS:7|AI:7,ML
Vivaan R_2788,LUU29,CSE,2017,OOPS:7|SE:5|COA:5|TOC:7,ML|CN|AI
Sai S_2789,FVB35,ECE,2022,DSA:10|ML:8,CN
Aditya P_2790,412,ME,2023,SE:9,DBMS|DSA
Saanvi P_2791,247,CE,2021,DAA:8,DSA|CN|COA
Muhammad P_2792,WBP33,ME,2024,TOC:5,AI
Saanvi S_2793,127,CE,2017,SE:8|DBMS:6,CN
Navya T_2794,584,IT,2022,ML:10|COA:5|DSA:5,DBMS|CN
Saanvi S_2795,127,CE,2022,SE:8|DBMS:6,CN
Rian R_2796,183,CE,2020,COA:8,CN
Ananya M_2797,862,AIML,2026,OS:6|DBMS:7|CN:7,CN
Atharv M_2798,JQR11,DS,2017,DAA:7|CN:7|DBMS:8,COA|AI|OS
Aarav T_2799,TXU38,EE,2021,DAA:5|DSA:10,DSA
Navya M_2800,917,EE,2021,DBMS:7|AI:7,ML
Myra K_2801,TNZ13,DS,2019,COA:7|OS:8,AI
Saanvi S_2802,127,CE,2023,SE:8|DBMS:6,CN
Reyansh K_2803,FMA79,CSE,2022,COA:7|OS:8,OS
Riya T_2804,692,ECE,2025,DBMS:6|OOPS:5,DSA|AI
Vihaan K_2805,AZS78,ME,2021,CN:6|COA:10,DBMS|OS
Aarav K_2806,DPA73,EE,2025,AI:5|DAA:8,AI|CN|OS
Ananya T_2807,374,CSE,2020,CN:7,ML
Aadhya S_2808,HHS63,CSE,2025,CN:8,DBMS|OS
Riya T_2809,692,ECE,2022,DBMS:6|OOPS:5,DSA|AI
Kabir P_2810,UOE14,CSE,2021,TOC:5|CN:7|COA:7|AI:10,DSA|DBMS|AI
Vihaan K_2811,AZS78,ME,2021,CN:6|COA:10,DBMS|OS
Aarohi T_2812,ICG22,CSE,2023,OOPS:7|AI:7,DSA|OS
Saanvi P_2813,247,CE,2020,DAA:8,DSA|CN|COA
Aarohi P_2814,626,EE,2022,OOPS:6,OS
Shaurya P_2815,996,ECE,2019,OS:8|DAA:8|SE:5|AI:6,DBMS|COA
Ananya A_2816,GCJ17,EE,2023,ML:10|CN:5|OOPS:9|DAA:5,AI|DSA|ML
Ananya A_2817,GCJ17,EE,2023,ML:10|CN:5|OOPS:9|DAA:5,AI|DSA|ML
Reyansh K_2818,FMA79,CSE,2024,COA:7|OS:8,OS
Riya T_2819,692,ECE,2022,DBMS:6|OOPS:5,DSA|AI
Rian R_2820,574,ME,2023,DBMS:10|DSA:10|SE:9,DBMS|OS
Myra A_2821,249,CE,2019,SE:5|ML:6|COA:10,DBMS|AI|ML
Atharv P_2822,DWV26,IT,2020,TOC:9,ML
Ira P_2823,650,ME,2017,CN:6|TOC:6,OS
Sai R_2824,VRP70,CE,2026,DAA:5|OS:9,DBMS|OS|AI
Navya A_2825,646,EE,2024,TOC:7,ML|OS
Navya S_2826,870,DS,2019,DBMS:5|COA:10|CN:5|DSA:10,OS|COA
Aditya K_2827,841,CE,2024,ML:8|OOPS:8|DAA:9|COA:5,DBMS|OS
Aditya P_2828,412,ME,2020,SE:9,DBMS|DSA
Ira P_2829,650,ME,2022,CN:6|TOC:6,OS
Navya M_2830,917,EE,2025,DBMS:7|AI:7,ML
Sai R_2831,VRP70,CE,2023,DAA:5|OS:9,DBMS|OS|AI
Sara R_2832,998,IT,2021,DBMS:10|DAA:7|CN:10|OS:7,AI|DSA|CN
Ananya M_2833,862,AIML,2024,OS:6|DBMS:7|CN:7,CN
Aditya K_2834,841,CE,2020,ML:8|OOPS:8|DAA:9|COA:5,DBMS|OS
Vihaan K_2835,AZS78,ME,2026,CN:6|COA:10,DBMS|OS
Myra K_2836,TNZ13,DS,2017,COA:7|OS:8,AI
Muhammad P_2837,WBP33,ME,2023,TOC:5,AI
Navya T_2838,584,IT,2022,ML:10|COA:5|DSA:5,DBMS|CN
Myra R_2839,LBY37,CE,2019,SE:6|DBMS:5|ML:8|CN:6,COA
Muhammad P_2840,NZR11,CE,2023,CN:5|DSA:7|TOC:7,AI|OS|CN
Krishna K_2841,231,DS,2023,TOC:8|OOPS:7,AI|OS
Atharv P_2842,DWV26,IT,2025,TOC:9,ML
Aarav K_2843,KDB69,DS,2023,DSA:8|TOC:8|DBMS:8,DBMS|CN
Vivaan R_2844,LUU29,CSE,2019,OOPS:7|SE:5|COA:5|TOC:7,ML|CN|AI
Aarav T_2845,TXU38,EE,2025,DAA:5|DSA:10,DSA
Saanvi S_2846,127,CE,2018,SE:8|DBMS:6,CN
Ananya T_2847,374,CSE,2022,CN:7,ML
Atharv M_2848,JQR11,DS,2019,DAA:7|CN:7|DBMS:8,COA|AI|OS
Saanvi P_2849,247,CE,2023,DAA:8,DSA|CN|COA
Kabir P_2850,UOE14,CSE,2023,TOC:5|CN:7|COA:7|AI:10,DSA|DBMS|AI
Aarav K_2851,DPA73,EE,2022,AI:5|DAA:8,AI|CN|OS
Ananya M_2852,862,AIML,2023,OS:6|DBMS:7|CN:7,CN
Sai R_2853,VRP70,CE,2024,DAA:5|OS:9,DBMS|OS|AI
Angel P_2854,874,EE,2024,COA:9|DBMS:10|SE:6|OOPS:5,DBMS|DSA|CN
Navya P_2855,GLC69,ME,2023,DAA:10|DBMS:8|OOPS:8|OS:8,AI|CN
Reyansh K_2856,FMA79,CSE,2022,COA:7|OS:8,OS
Aditya P_2857,412,ME,2019,SE:9,DBMS|DSA
Atharv M_2858,JQR11,DS,2020,DAA:7|CN:7|DBMS:8,COA|AI|OS
Rian R_2859,574,ME,2018,DBMS:10|DSA:10|SE:9,DBMS|OS
Aadhya S_2860,HHS63,CSE,2021,CN:8,DBMS|OS
Navya S_2861,870,DS,2017,DBMS:5|COA:10|CN:5|DSA:10,OS|COA
Navya T_2862,584,IT,2025,ML:10|COA:5|DSA:5,DBMS|CN
Navya S_2863,870,DS,2022,DBMS:5|COA:10|CN:5|DSA:10,OS|COA
Sai R_2864,VRP70,CE,2021,DAA:5|OS:9,DBMS|OS|AI
Ananya T_2865,374,CSE,2018,CN:7,ML
Krishna K_2866,231,DS,2024,TOC:8|OOPS:7,AI|OS
Vihaan K_2867,AZS78,ME,2020,CN:6|COA:10,DBMS|OS
Krishna R_2868,560,CE,2023,OS:5,ML|DSA
Angel P_2869,874,EE,2019,COA:9|DBMS:10|SE:6|OOPS:5,DBMS|DSA|CN
Saanvi P_2870,247,CE,2018,DAA:8,DSA|CN|COA
Myra A_2871,249,CE,2021,SE:5|ML:6|COA:10,DBMS|AI|ML
Aarav K_2872,DPA73,EE,2021,AI:5|DAA:8,AI|CN|OS
Angel P_2873,874,EE,2024,COA:9|DBMS:10|SE:6|OOPS:5,DBMS|DSA|CN
Atharv P_2874,DWV26,IT,2022,TOC:9,ML
Navya P_2875,GLC69,ME,2023,DAA:10|DBMS:8|OOPS:8|OS:8,AI|CN
Aarav K_2876,DPA73,EE,2022,AI:5|DAA:8,AI|CN|OS
Aarohi P_2877,626,EE,2020,OOPS:6,OS
Sai R_2878,VRP70,CE,2027,DAA:5|OS:9,DBMS|OS|AI
Rian T_2879,ALE69,EE,2023,SE:6|COA:7|DAA:7|ML:6,OS|CN
